text,timestamp,like_count,vaderSentiment,naiveBayesSentiment,svmSentiment,logisticRegressionSentiment
Sana po alisin nyo po ang age limit sa trabaho kawawa nman yung mga gusto pang maghanap buhay tapus puro me age limit po taghirap ang hanapbuhay,2021-12-09,,negative,neutral,neutral,neutral
sana bukas n ang election para makapagpahinga kna sa ofis mo sa malacanang palace❤️✌️,2021-12-09,,neutral,neutral,neutral,neutral
"#bringbackMarcos
2022 MY humble future president❤️✌️",2021-12-09,,neutral,positive,positive,positive
Team bahay po kmi lagi nakasubaybay sa inyo. Ingat po kayo palagi Pres. BBM at Vice Pres. Inday Sara.,2021-12-09,,negative,positive,neutral,neutral
My president ❤ pls ingatan nyo po ang inyong sarili at kalusugan pls 🙏 ❤️💚❤️💚❤️💚❤️💚❤️💚,2021-12-09,,negative,positive,neutral,neutral
THIS NATION SHALL BE GREAT AGAIN!! ✌️👊,2021-12-09,,positive,positive,positive,positive
Yes solid BBM Sarah. Stay safe 💚❤️💚❤️,2021-12-09,,positive,positive,positive,positive
"Noon pa po!! Loyalist na po kami Ng si APO Marcos pa PRESIDENTE ' ngayon' po Tuloy tuloy pa rin po Ang aming pananaw sa inYo BBM ,,naway ma ipanalo natin ang laban na ito' kaya po
Kami nk subay bay sa mga adhikain mo' po APO BBM,,Meron po sana akong hiling sa inYo ,sana po' matulungan po ninyo ang mga ka Marcos' ang apeliyido po ninyo' tubong Nueva Ecija at ilokano rin Po kami ,,
Sampu Ng mga kag anak ko' laban po natin ito' laban Ng bawat pilipino tungo sa tunay na pag babago'' mahalin natin ang pilipino,,",2021-12-09,,negative,neutral,neutral,neutral
bbm sara our future President & Vice- President magingat po kyo lagi s mga caravans nyo....,2021-12-09,,negative,positive,neutral,neutral
"We love u #BBMSARAtandem20
22
#BBMFORPRESIDENT
2022",2021-12-09,,positive,positive,positive,positive
Congrats sa future president ko bbm and future vice president inday sarah.mahal kayo ng sambayanang pilipino.kahit san kayo mag caravan grave ang tao.tumatalon at talagang sabik sila n makadaumpalad po kayo.,2021-12-09,,negative,positive,positive,positive
Keepsafe sir bbm...kaway kaway nalang po. ❤️✌️✌️✌️,2021-12-09,,negative,positive,neutral,neutral
amazing 🤩,2021-12-09,,positive,positive,neutral,neutral
Be safe BBM...✌️♥️,2021-12-09,,positive,positive,positive,positive
"Ingat po kayo palagi aming mahal na future President and Vice-president!
Kaway-kaway nlang po kayo huwag n po handshake kung maaari para po safe kayo.. maiintindihan po nman yan ng mga tunay na supporters at nagmamahal sa inyo. God bless you po!",2021-12-09,,negative,positive,neutral,positive
Solid #BBMSARA2022 ❤💚✌👊,2021-12-09,,positive,positive,neutral,neutral
BBM SARA UNITEAM GOD BLESS,2021-12-09,,positive,positive,positive,positive
"Godbless APO LAKAY BBM ""The Silent Worker of the North"" and your team",2021-12-09,,neutral,positive,neutral,neutral
God bless Bbm,2021-12-09,,positive,positive,positive,positive
"Ingat po much ..BBM../Uniteam
kaway kaway nalang po sana..Be safe po✌👊",2021-12-09,,negative,positive,neutral,neutral
"Ingatan mpo ang sarili mo apo President Bongbong Marcos kc ikaw lng po ang pag asa ng bansang pilipinas. Kung maari po wag na kayong sumama sa caravan tutal decided npo ang mga pilipino na Bongbong Sara lng sa May 2022 kayo lng ang karapat dapat. Of course si PRRD din, pero mttpos na kc ang term nya, Sana humaba pa buhay nya pra tutulung prin sya kay Bbm.",2021-12-09,,negative,neutral,neutral,neutral
God is with you mr president BBM and vice president Sarah Duterte keepsafe always watching everytime from cyprus,2021-12-09,,positive,positive,positive,positive
Keep safe everyone 🙏 🌹,2021-12-09,,positive,positive,positive,positive
wow lanlide sure na-wind tlga mabuhay pilipinas🎉🎉🎉❤❤❤thank u lord Bbm sarah🎉🎉🎉❤,2021-12-09,,positive,positive,positive,positive
BBM ipangako lang po na mag iingat kayo palagi marami pong sumosuporta nag titiwala sa inyo at nag mamahal god bless you po ❤❤❤💐💐💐,2021-12-09,,negative,positive,positive,positive
Ingat lang po kayo lagi and God bless po.. Pumapayat na po kayo siguro kelangan nyo na din po muna mag rest☺️,2021-12-09,,negative,positive,positive,positive
"Parang translacion ng poong nazareno s dami Ng supporters.
God bless UNITEAM.
SOLID BBM/SARAH ✌️👊",2021-12-09,,positive,positive,positive,positive
"Just wanna share my way of support by doing this artwork...solid
BBMSARA",2021-12-09,,positive,positive,positive,positive
God Bless the Philippines keep safe BBM,2021-12-09,,positive,positive,positive,positive
We love you BBM-INDAY SARA ✌❤👊💚,2021-12-09,,positive,positive,positive,positive
"Ingat po palagi APO BBM naway gabayan po kayo ng DYOS para sa inyong kaligtasan upang pag kayo ang nahalal bilang pangulo ng republika ng pilipinas ay tuloy tuloy na ang pagkakaisa ng sambayanang PILIPINO we LOVE YOU APO BBM ❤️✌️👊 🇵🇭
#AkoyPILIPINOtaa
snuokahitkanino
#BBMSARAUniteam2
022",2021-12-09,,negative,positive,positive,positive
"BBM/Sarah tandem, God bless you both.",2021-12-09,,positive,positive,positive,positive
Ingat po kayo Sir BBM..Godbless po,2021-12-09,,negative,positive,positive,positive
See you tomorrow po here in Negros. Ingat po kayo palagi please 🥺 kailangan pa po namin kayo kailangan kayo nang mahal nating Pilipinas. We put our hopes in you #BBMSARA,2021-12-09,,negative,positive,positive,positive
"May the Godbless you BBM future President and Vice President Sara Duterte and ALL UNITEAM..Protec
tion and Safety upon you all..🙏✌️💚❤️",2021-12-09,,positive,positive,positive,positive
"if given an opportunity to be Photographer Coverage
my son is a Photographer
here is his FB Page: www.facebook.co
m/
RytronicsStudios

Thank you and GodSpeed",2021-12-09,,positive,positive,positive,positive
Stay safe po pops🥺❤️,2021-12-09,,negative,positive,positive,positive
mahal na mahal nmin kau BBMSARA...My President and My VP... Love you both😘😘😘❤❤❤💚💚💚,2021-12-09,,positive,positive,positive,positive
"President for now , congrats po panalong panalo na kyo ,💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯👍👍🤭🤭🤭🤭🤭🤭ingat po kayo palage",2021-12-09,,negative,positive,positive,positive
"bawal Po troll d2🥰🥰🥰🥰🥰
solid MARCOS✌️✌️✌️🇵🇭🇵🇭🇵🇭
SOLID DUTERTE👊👊👊🇵🇭🇵🇭🇵🇭",2021-12-09,,negative,neutral,neutral,neutral
We love u BBM-SARA ❤️,2021-12-09,,positive,positive,positive,positive
"May nanalo n sure win BBM/Zara.....

Lord Protect them always 🙏",2021-12-09,,positive,positive,positive,positive
Teng Maynigo Camacho solid BBM at SARAH ✌✌✌❤❤❤,2021-12-09,,positive,positive,neutral,neutral
Godbless you po apo bbm,2021-12-09,,negative,positive,positive,positive
Pacman will surely win,2021-12-09,,positive,positive,positive,positive
Keep safe po stay goodhealth po lagi🙏✌❤,2021-12-09,,negative,positive,positive,positive
"ingat lang sir daming kalaban sa tabi tabi kala nyo po kakampi nyo.Saka dami pa taong di naniniwala sa inyo..Daming galit kala nila kunwari lang mga sugat nyo sa kamay.At ang alam nila nadidiri kayo pag humahalik sila sa inyo.Dami fake news lalo na mga vedio nyo.Ginagawang malaking issue.,Pro tignan nyo po naman dinadagsa pa rin kayo at namamayagpag sa kampanya nyo.Goodluck nlang po at keep safe sir Bongbong Marcos.Kaway kaway nlang po kayo at wag na po kayo makikipagkamay,
masaya po ang taong bayan na makita at masilip man lang kayo...",2021-12-09,,negative,neutral,neutral,neutral
Mr. PRESIDENT Marcos huwag kanalang ma kipag kamayan kumay kanalang at hubarin mo yong relo at singsing solid bbm and sara,2021-12-09,,positive,neutral,neutral,neutral
"Ito b ung pinapakalat ni banat by n nilaga ang ating presidente s manila caravan nya 😭😂 iyak tawa nlang ako talaga kay banat by, ang sarap nya hmmmm, anyway congratulations
uniteam for the success of the manila caravan, keep safe everyone
Let continue to pray for their safety ❤️✌️
💚👊❤️✌️💚👊❤️✌️💚👊",2021-12-09,,positive,positive,positive,positive
Mj Almazan Maggay sa laki ng mata nya naging bulag wala na syangnakitang tao kc pang gcash bayad buy lang ung matA nyA.,2021-12-09,,neutral,neutral,neutral,neutral
Ingat Ka palagi sir bbm we love you .,2021-12-09,,positive,positive,positive,positive
"True Sir BBM, the Manilenios are trusting you, believes in you and they love you and the whole Uniteam !!!!!!!! You are their President to be.",2021-12-09,,positive,positive,positive,positive
"Please always Take care
My Preaident❤️🇵🇭
We love you💪",2021-12-09,,positive,positive,positive,positive
🙏LORD BANTAYAN NIYO PO SALAHAT NANG LAKAD AT MANGA CARAVAN ang aming ..Mr PRESIDENT BBM MARCOS ✌👊at.. MADAM VICE PRESIDENT SARA INDAY DUTERTE SOLID UNITEAM ❤💚🙏,2021-12-09,,negative,positive,positive,positive
"Sa Maynila ang Centro ng Martial Law, sinasabing maraming pinatay, Dinukot at pang aabuso, DAW. Pero eto mga taga Maynila naglabasan bilang suporta kay BBM",2021-12-09,,neutral,neutral,neutral,neutral
we love you BBM✌️❤️ Sara👊💚keep safe and godbless to you UNITEAM❤️💚😇😇,2021-12-09,,positive,positive,positive,positive
Uniteam solid BBM SARA 2022 ingat God bless,2021-12-09,,positive,positive,positive,positive
GOD BLESS OUR BELOVED COUNTRY PHILIPPINES ❣️❣️❣️ GOD BLESS UNITEAM YOUR NUMBER ONE TANDEM,2021-12-09,,positive,positive,positive,positive
Yesss manila good job yan 😉😅,2021-12-09,,positive,positive,positive,positive
Keep safe po! 🥰,2021-12-09,,negative,positive,positive,positive
"Kelan po Valenzuela, just asking",2021-12-09,,negative,positive,neutral,neutral
"yes to bbmsarauniteam!
!!",2021-12-09,,positive,positive,positive,positive
Kya nmn d porke taga Manila c domagoso eh solid SA knya .mayabang KC pkitang Tao lht Ng kilos,2021-12-09,,positive,neutral,neutral,neutral
Thank you po Manila❤️💚,2021-12-09,,negative,positive,positive,positive
Solid Po✌️✌️💚💚,2021-12-09,,positive,positive,neutral,neutral
God bless po my future PRESIDENT mabuhay po kayo at lagi gabayan kayo ni Lord 🙏✌️👊❤️💚🇵🇭 BBMSARA uniteam,2021-12-09,,negative,positive,positive,positive
Solid uniteam 🇵🇭👊✌️ keep safe po lge♥️🙏🙏,2021-12-09,,neutral,positive,positive,positive
"BBM, u are one of a kind, solid supporters feom Lebanon chapter…✌️👊",2021-12-09,,positive,positive,neutral,neutral
"BBM FOR PRESIDENT!!! We love you BBM, ikw palang ang tumatakbo bilang pangulo na walang sinasagasahan na tao, kung people power ang nagpabagsak sa ama niyo, people power din ang magbabalik sa anak at IKAW YUN SIR BBM!!!❤❤❤❤❤❤",2021-12-09,,positive,positive,positive,positive
"Mga Ka Bbm-Sara,suriin
po natin mabuti ang ating mga balota sa darating na halalan,magkata
pat ang mga name ni Bbm at Leni,ganOn din kay Sara at Kiko,baka ma shade nio sa bandang Kanan,matik na mapupunta kay Leni at Kiko ang mga boto nio,sinadya man o hindi,magkatapa
t ang mga pangalan nila,dobol tsek muna at wag malilito bagO mag shade mga kasama....The Tiger Rules the Jungle🐅🐅🐅,while the Eagle Forsees it🦅🦅🦅Bbm-Sara for natiOnal electiOn 2022...!",2021-12-09,,negative,neutral,neutral,neutral
"makikiusap po ako mga ma'am/sir baka po pwedeng magpa Heart react ❤️ please please po
eto po link
https://
www.facebook.com
/
100028243643147/
posts/
1015494692735309
/?app=fbl
maraming salamat po
godbless",2021-12-09,,negative,positive,neutral,neutral
SOLID #MARCOSLOYALIST #UniTeamBBMSARA FOR THE WIN,2021-12-09,,positive,positive,positive,positive
God bless mr President Bongbong Marcos sama2 tayo babangon muli,2021-12-09,,positive,positive,positive,positive
Sama sama tayo sa ikakaunlad ng pilipinas,2021-12-09,,neutral,neutral,neutral,neutral
Yes we are hoping that ..this is really the real change.. LAHAT Ng pumalit Kay FM .waley lubog Lalo..,2021-12-09,,positive,negative,neutral,neutral
Ingat po plgi President 💗 Godbless po 💗,2021-12-09,,negative,positive,positive,positive
May the good Lord bless and guide you Mr. President BBM!!,2021-12-09,,positive,positive,positive,positive
Let's bring back the greatness of our beloved Philippines! BBM-SARA longlive!,2021-12-09,,positive,positive,positive,positive
Mahal na pangulo ingat po kayo love you so BBM SOLIT MARCOS kayo po maam SARA Soooolit!!!!,2021-12-09,,negative,positive,positive,positive
Amen🙏!,2021-12-09,,neutral,positive,neutral,neutral
"Wag nalang makipag kamayan. Baka malaslas na naman sa mga walang
Puso. Kaway kaway nalang po. ❤",2021-12-09,,negative,neutral,neutral,neutral
"Tiyak na ang panalo mo sir bbm sa dami nang supporters ninyo ni inday sara kahit saang panig nang piliipinas,para
ng langgam sa dami ang mga taong sumasama sa bawat caravan nang uniteam mabuhay kayo bbm sara. Win na win na tayo sa may 2022 God bless po Bbm Sara.",2021-12-09,,positive,neutral,positive,positive
God bless you po my President BBM.Ingat ka po palagi lalong lalo na po sa inyong motorcade🙏🙏💖💖,2021-12-09,,negative,positive,positive,positive
"how Nice of you 🥲🥲🥲 inaabot mo prin ang kamay ng mga batang mahihirap nkakaiyak nmn tulo luha Q, sna mging humble kau lge at mging mabuting halimbawa pero at the same time caring at protective sa mamamayang pilipino at iangat nyu po ang mahihina sabay sa pag ahon ng bansa... 😍😍😍😍

here to support you our president #BBMSARA2022",2021-12-09,,positive,positive,positive,neutral
Mr. President nawa ay mabigyan kayu ng oportunity na maluklok bilang Pinuno bg bansa natin at matulungan si Doc Willie Ong na ginamit lang ni Isko Moreno at iniwan sa ere..Sigaw ng bayan mas mabuti sana sa DOH Sec si Doc Willie..thank you BBM...solid supporter BBM Sara po✌️❤️❤️❤️,2021-12-09,,positive,neutral,neutral,neutral
"Wag po sana maulit to.. Ung matutulog ka lang pag gising mo lamang na sila 😅
#SolidBBMSarah20
22",2021-12-09,,negative,neutral,neutral,neutral
"You are well loved so karapat dapat na kyo sa posisyon for president,mabuh
ay Po kyo..praying for you health and safety..gid bless!👍👍👍",2021-12-09,,positive,positive,positive,positive
Mga kabayan kapit bisig tayong lahat para sa pag unlad ng ating bansa,2021-12-09,,neutral,neutral,neutral,neutral
Solid Po kmi bbm kami Ang pamilyang loyalist marcos,2021-12-09,,negative,neutral,neutral,neutral
Ingat po lagi Ninong . Kasama ka lagi sa aking panata… God Bless you always.Solid po kmi BBM.,2021-12-09,,negative,positive,positive,positive
Iba ngiti nila pag solid bbm makikita mo sa muka nila na masaya sila para sa ating mahal na pangulo sana manalo #BBM2022#SARA,2021-12-09,,positive,neutral,neutral,neutral
"tanging hangad po nming mga supporters niyo po ay una ung kaligtasan niyo po at makabangon po ang sambayanang pilipino na makaahon s mga crisis na nararanasan nating mga pilipino mabuhay po kau mahal nming pangulo,andto lng po kmi lage na sumusuporta sa inyo,mula sa mga kanunuan ng aking boung pamilya SOLID BBM-SARA TANDEM",2021-12-09,,negative,neutral,neutral,neutral
Have a blessed campaign sorte. Maximize safety please ...,2021-12-09,,positive,positive,positive,positive
"Ingat po palagi my FUTURE PRESIDENT #BongbongMarcos
My VICE PRESIDENT #SaraDuterte ❤💚❣✌👊 😘😇",2021-12-09,,negative,positive,neutral,neutral
Wow...GOD BLESS PO PANGULO NG BANSANG PILIPINAS BONGBONG MARCOS,2021-12-09,,negative,positive,positive,positive
"Mr. president double ingat po ahh,, ang kalaban po ay am sure galit n galit na at kita n nila ang kaba,, so baka gumawa ng kong anong kasamaan laban po syo,,ingatan po ang sarili kc ikaw lng ang pag asa ng lahat ,, naalala ko yon dati ang assassination na ngyari ki madam imelda na sinaksak sya ng bolo,,,please mr. President,,,mag
double ingat po ah huwag mag kompyansa sa mga nadikit na tao, payo lng po too mr. President kc ikaw ang kailangan at umaasa na mabalik ang pangalan nyo sa malacanyang be careful in 100 time mr. President,,God bless po for the VICTORY, ❤❤❤🇵🇭🇵🇭🇵🇭✌",2021-12-09,,negative,neutral,positive,positive
We are proud BBM SARA Uniteam,2021-12-09,,positive,positive,positive,positive
"BBMSARAH TANDEM PERFECT UNITEAM 💚♥️🙏✌️,,, with them sama sama tayong babangon muli 🙏",2021-12-09,,positive,positive,neutral,positive
Sir pahinga pahinga din kayo .. sure na po panalo kayo,2021-12-09,,negative,positive,neutral,neutral
Ilove you BBM,2021-12-09,,neutral,positive,positive,positive
"Sayang di po kayo natuloy sa maceda madami po kaming nakaabang sa inyo Mr. President . Stay safe , Mabuhay Uniteam!",2021-12-09,,negative,positive,neutral,neutral
Yen Yen dumaan cla dito sa harap ng bahay,2021-12-09,,neutral,neutral,neutral,neutral
Rakel M Coloma sana all ate huhu,2021-12-09,,neutral,positive,neutral,neutral
Igat po lge bbm at mg tao hhwak syo..good bless po...,2021-12-09,,negative,positive,positive,positive
"SA GALAWAN NG MGA KATUNGALI NI BBM ngayon, hindi sila titigil hangar di bumabagsak si BBM, they are all desperate na baka aabot pang tutu bashin si BBM. Kailangan na mag matyag at magbantay o banatayan si BMM at siguraduhin na si BBM ay nasa magandang kalagayan. BBM and SARA must be Shielded always. STAY SAFE AND HEALTHY, MAY THE GOOD LORD BLESS YOU BOTH.",2021-12-09,,positive,positive,positive,positive
Doc willie left the group,2021-12-09,,neutral,neutral,neutral,neutral
"God bless you my future President❤️💚🇵🇭
#BBMisMyPresiden
t2022",2021-12-09,,positive,positive,positive,positive
"Keep safe future president...BBM
SARA lng malakas💪",2021-12-09,,positive,positive,positive,positive
"Yes Bbm Sara uniteam solid ✌️✌️✌️🇵🇭🇵🇭🇵🇭we will support you , from muntinlupa",2021-12-09,,positive,positive,positive,positive
Sana po gumawi kayo ng novaliches para makita ka namin ng personal kahit po di namin kayo makamayan sana po taasan ang sasakyan nyo para di na kayo makamayan ng mga impostor na nanunugat sa inyo sana po wagkayo susuko at mag ingat po kayo palagi,2021-12-09,,negative,neutral,neutral,neutral
Panahon na ng Pagkakaisa Tungo Sa Katagumpayan ng bawat Pilipino🇵🇭🇵🇭🙏🙏Mahalin natin ang Pilipinas at Sama- Sama Tayong Babangon Muli sa Biyaya ng Diyos na Maykapal🙏🙏🇵🇭🇵🇭BBM ang sususnod na Pangulo ng Republika ng Pilipinas !Godbless po and go ojr beloved country🇵🇭🇵🇭🙏🙏🙏❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,2021-12-09,,negative,neutral,neutral,neutral
"Whatever you said delawan we are solid BBM nobody can break us,we are rock",2021-12-09,,positive,negative,neutral,neutral
Sayang di namin nlman to tagal nmin naabaangan sana to ☺️ dbale kahit dman kmi makalapit o matanaw kau basta ipanalo nyo po ang laban na to sapat n saya ang hatid nito. Stay safe sainyo po.,2021-12-09,,negative,positive,neutral,neutral
Stay safe po❤✌,2021-12-09,,positive,positive,positive,positive
God bless po,2021-12-09,,positive,positive,positive,positive
UNITEAM ❤️💚✌️👊🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭💞💞💞,2021-12-09,,neutral,neutral,positive,positive
"Solid BBM Sara
#proudilokano from nueva ecija
Working in Doha Qatar",2021-12-09,,positive,positive,neutral,neutral
FROM CAGAYAN DE ORO CITY BBM & SARA 2022 PARIN KAMI,2021-12-09,,neutral,neutral,neutral,neutral
Wow..God bless,2021-12-09,,positive,positive,positive,positive
Mag iingat ka po palagi our dearest future President .. ❤️,2021-12-09,,neutral,positive,neutral,positive
Doble doble ingat po sir bbm and madam sara hinihintay po namin ang pag upo nyo♥️♥️♥️,2021-12-09,,negative,positive,neutral,neutral
Let’s unite.❤️❤️❤️💚💚💚✌️👊🇵🇭,2021-12-09,,neutral,positive,positive,neutral
God bless you president bong bong,2021-12-09,,positive,positive,positive,positive
"the unbeatable #bbmsarauniteam
❤️❤️💚♥️🇵🇭🇵🇭",2021-12-09,,neutral,positive,positive,positive
"Take care always po our future President,huwag
po kau pagugutom😍We love u po Apo Lakay BBM & Sara 😘 UNITEAM ✌❤💚
#BBMSARA2022",2021-12-09,,negative,positive,positive,positive
Ingat po lagi Sir Bhong2 Marcos my Future President 🙏🙏🙏🙏🙏🙏🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭❤️ ❤️ ❤️ ❤️ ❤️ 💚💚💚,2021-12-09,,negative,positive,neutral,neutral
Solid #BBMSARAUNITEAM❤️💚✌️👊,2021-12-09,,positive,positive,positive,positive
nka ready napo kami sa 26 kami naman dito sa pangasinan ang magpakita nang pagmmhal namin sau my future president,2021-12-09,,positive,neutral,neutral,neutral
Konting panahon nalang BBM at mailuklok kna namin bilang Pangulo ng ating bansa!,2021-12-09,,neutral,neutral,neutral,neutral
solid😍❤️💚❤️💚❤️💚❤️💚❤️,2021-12-09,,neutral,neutral,neutral,neutral
BbM Sara solid 💯✌❤💚🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭,2021-12-09,,positive,positive,neutral,neutral
"Ingat ka po Mr President...we love u...ikaw po Ang kailangan ng mamamayang Filipino..Naway
lagi kang ingatan ng ating Dios Ama na nasa langit... Jehovah ❤️💚",2021-12-09,,negative,positive,positive,positive
Keep safe our PRESIDENT💞💞💞,2021-12-09,,positive,positive,positive,positive
"Keep safe my President...
Keep safe UNITEAM!",2021-12-09,,positive,positive,positive,positive
BLESSINGSFOR ALL⭐️⭐️⭐️⭐️⭐️⭐️⭐️,2021-12-09,,neutral,neutral,positive,positive
Sure na sure na Landslinde nga po sila gudluck po sa lahat ng mga politicians,2021-12-09,,negative,neutral,neutral,neutral
Go go go BBM UNITEAM all supporters unite the more improve our country.,2021-12-09,,positive,positive,positive,positive
Kaya pala ang itim ng mukha niyo dun sa latest photo na inap-load niyo. Mag-UV cream po kayo every time may caravan kayo. At kaway-kaway na lang po para di kayo masugatan ng mga kababayan natin na gusto kayong maka-daupang palad. Alam namin kung di lang pandemic gusto nila kayong lingkisin ng mahigpit na yakap❤️❤️❤️,2021-12-09,,negative,neutral,neutral,neutral
"Ingat po kayo lagi uniteam, bbm sara mahal namin kyo, from tondo manila...",2021-12-09,,negative,positive,neutral,neutral
Ingat po BBM kaway kaway na lang po....GOD BLESS PO🥰🥰🥰,2021-12-09,,neutral,positive,neutral,positive
"#BBMisMyPresiden
t2022
We love you and we support you BBM",2021-12-09,,positive,positive,positive,positive
All support Hk ofw,2021-12-09,,positive,positive,neutral,positive
INGAT LANG PO SIR BBM...WE KNOW UR DEDICATION N DESIRE4 PROGRESS IN2 UR COUNTRYMEN..✍☝️❤🙏BBM.4PRESIDENT,2021-12-09,,negative,positive,neutral,neutral
See the difference,2021-12-09,,neutral,neutral,neutral,neutral
The unbeatable Team Up,2021-12-09,,neutral,positive,neutral,neutral
"PERFECT TANDEM 2022❤️💚

#SolidBBMSarah20
22",2021-12-09,,positive,positive,neutral,neutral
Kailan po kayo mag caravan sa CAGAYAN DE ORO???? excited po kami dito!!! ❤️❤️❤️❤️❤️,2021-12-09,,negative,neutral,positive,neutral
Ntwag pa akong trolls haha .solid marcos po ako ... nakakaiyak lang angdaming suporters ng kabilang panig ang puro pnniwala lng puro fakes news ang nillbas sana wag pong hayaan ang mgkaroon ng dayan sa halalaln walng tulugan lhat dapt may bantay 8👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊😎👊👊👊👊👊👊👊,2021-12-09,,negative,neutral,neutral,neutral
"God bless you both, BBM SARA , Solid Stays strongest❤❤❤❤💚💚💚💚💯💯💯💯✌️✌️✌️✌️👊👊👊👊",2021-12-09,,positive,positive,positive,positive
Sana mayron din po Dito suportado ka namin ❤️✌️,2021-12-09,,negative,neutral,neutral,neutral
"Eto po si tatay Roberto Mercado, Former Brgy. Captain ng Cutud San Fernando Pampanga hiling nya po sana na makita nyo future Pres. Bongbong Marcos etong gawa nya na matagal nyang tinago. 🥺🙏",2021-12-09,,negative,neutral,neutral,neutral
BBM solid 4ever,2021-12-09,,positive,positive,neutral,neutral
Bbm Sara God bless po.❤,2021-12-09,,positive,positive,positive,positive
We Love you Mr president Ferdenand Bong Bong marcos ingatan po kayo lagi ng panginuong mahal na Ama at Allah,2021-12-09,,positive,positive,positive,positive
Ingat po palagi BBM and Sara. May our Lord protect you always everywhere you go.,2021-12-09,,negative,positive,positive,positive
God bless you Po mahal namin na maging pangulo Ng pilipinas BBM at vice president SARA DOTERTE,2021-12-09,,positive,positive,positive,positive
"Tuloy tuloy ang pag ingat,,ingat ka po lage BBM",2021-12-09,,negative,positive,neutral,neutral
"Mabuhay po kayo,.
Sana gabayan po kayo ng panginoon na wag ng madaya sa darating na eleksyon dahil gusto na po nmen derederetcho na pagbabago ng bansa at magkaroon na ng mga trabaho ang mga ordinaryong tao. ❤️😇🙏",2021-12-09,,negative,neutral,neutral,neutral
Ingat po lagi my pres✌️🇵🇭❤️,2021-12-09,,negative,positive,neutral,neutral
"Mag ingat na po kayo president Bongbong,iwasan
nyo na po makipagkamay sa tao",2021-12-09,,negative,neutral,neutral,neutral
"Kahit saan kahit anong paninira, basta Marcos Duterte! Sinusundan at hahabulin ng mga Filipino, dahil mahal ng bawat Filipino ang mga Marcos at Duterte.",2021-12-09,,neutral,neutral,neutral,neutral
"Sa Camiguin Island My President Bongbong Marcos and My VPresident Mayor Inday Sara Duterte visit din po kayo dito. God bless you always My President and VPresident! Ingat po kyo lage.

Sana po ma notice.

#SolidBBMSarah20
22 💚❤🐅🦅",2021-12-09,,negative,positive,positive,positive
STAY STRONG AND COURAGEOUS MR PRESIDENT BONGBONG MARCOS THE GOD OF HEAVEN AND EARTH WILL PROTECT YOU WHEREVER YOU GO ❣️❣️❣️ SIR PRESIDENT,2021-12-09,,positive,positive,positive,positive
#BBMSARA2022❤️❤️✌️✌️Uniteam,2021-12-09,,neutral,positive,positive,positive
Iingatan po kayo ng ating Poong Maykapal Supporters of BBM SARA,2021-12-09,,negative,neutral,neutral,neutral
God Bless po mga ka-UniTeam🙏❤️💚,2021-12-09,,positive,positive,positive,positive
We ❤️ BBMSARA and all UniTeam candidates❤️👍💪👏❗,2021-12-09,,neutral,positive,positive,positive
stay safe bbm!!❤💚,2021-12-09,,positive,positive,positive,positive
God bless po BBM✌🙏,2021-12-09,,positive,positive,positive,positive
"BBM our next President, a person with a heart, pure and gentle on his every action , no doubt with knowledge and with power ,In Gods Grace , it's your turn to lead people and our country the Philippines to become a better place with People Unite to have a better place we live , Ang Bagong lipunan💯💪❤️❤️❤️",2021-12-09,,positive,positive,positive,positive
"Sana po pag nag caravan kayo sa Mindanoa, punta po kayo sa.Laguilayan Sultan kudarat 😊 Agururay agijay Ilocana Ilocano idjay.Uniteam Bbm-Sara❤💚",2021-12-09,,negative,neutral,neutral,neutral
"My family vote bbm for president ,,God bless",2021-12-09,,positive,positive,positive,positive
Take care po palagi Our next President ❤❤❤ Desperado na mga kalaban na saktan kayo.. Love you po ❤❤❤,2021-12-09,,positive,positive,positive,positive
"Continue our support to BBMSARAH WLANG BIBITAW.GODBLES
S UNITEAM",2021-12-09,,positive,positive,positive,positive
bbm & Zara 4 ever ❤️,2021-12-09,,neutral,positive,neutral,neutral
BBM solid from tarlac city,2021-12-09,,positive,neutral,neutral,neutral
Protect our president and VP inday sara solid parin tayo,2021-12-09,,positive,positive,positive,positive
Yes Bangon Bayan Muli❤️♥️✌️💪🇵🇭👊God bless you Uniteam ✌️✌️🇵🇭❤️🙏,2021-12-09,,positive,positive,positive,positive
Solid solid bbm AND SARA,2021-12-09,,positive,positive,neutral,neutral
Marcos pa rin! We Shall Make this Nation Great Again✌️🇵🇭,2021-12-09,,positive,positive,positive,positive
"BBM 2022 ❤️🇵🇭✌️🙏🏼💐
Mag iingat po kayo Sir BBM. Our country needs your leadership. Sama sama tayong babangon muli. 🙏🏼",2021-12-09,,negative,positive,positive,positive
"WE LOVE YOU BBM❤❤❤
SARA 💚💚💚",2021-12-09,,positive,positive,positive,positive
