text,timestamp,likes,sentiment,,,,,
LOOK: Presidential candidate VP Leni Robredo and running mate Sen Kiko Pangilnan share light moments backstage with the celebrities and artists who joined their grand rally in Pasay last night. #PHVote #WeDecide | via @maracepeda  📷 VP Leni Media Bureau https://t.co/6jscqSqvZr,2022-04-24 03:16:06,7680,,,,,,
"Papangunahan ko na, ha? If (when!) Leni wins, PLEASE temper expectations. She'll be hobbled by so much: a very bruised economy, staggering debts, compromised institutions, scheming political enemies, and so much more. She might make missteps as she hits the ground running.",2022-04-24 23:47:19,21491,,,,,,
"LATEST | CEBU VOTE: Vice President Leni Robredo will return to Cebu on April 26 for the rally of gubernatorial bet Ace Durano and re-electionist, Vice Governor Hilario Davide III, in Talisay City. More details: https://t.co/KiugfZHhLm https://t.co/y8gfvM6PxT",2022-04-24 08:24:44,2680,,,,,,
"Publishing FAKE survey results won't determine the outcome of the election.  Leni's 420,000 attendees versus Marcos Jr's 14,000, both in Metro Manila on the same day and the same time will tell you who the people really choose.",2022-04-24 12:30:05,1468,,,,,,
LOOK: Presidential candidate VP Leni Robredo and running mate Sen Kiko Pangilnan share light moments backstage with the celebrities and artists who joined their grand rally in Pasay last night. 📷 VP Leni Media Bureau #PHVote @rapplerdotcom https://t.co/nZLKGdyzEa,2022-04-24 03:14:03,7190,,,,,,
"‘LENIWANAG SA DILIM’  LOOK: Scenes around Diliman, Quezon City as of 7:45 PM at the campaign rally for the Leni-Kiko Tandem on Sunday. (Photos courtesy of Team Kiko/Jimmy Dasal) https://t.co/n0hiOl8koC",2022-04-24 13:07:12,1107,,,,,,
LOOK: Members of the Metro Manila Development Authority (MMDA) collect plastic bottles and other trash left by the supporters of Vice President Leni Robredo's birthday celebration and campaign sortie along Macapagal Avenue in Pasay City. (MB Photo by Ali Vicoy) https://t.co/Kksp0QPkz5,2022-04-24 08:50:00,219,,,,,,
"#ICYMI: Vice presidential bet Kiko Pangilinan delivers a speech at standard bearer Leni Robredo birthday rally at Pasay City on Saturday, April 23. #PHVote #WeDecide https://t.co/5AHTaKG3TL",2022-04-24 04:24:32,281,,,,,,
"LOOK: A day after VP @lenirobredo's birthday, more than 70 Ilocanos mobilized a house-to-house campaign for VP Leni in the towns of Bacarra and Sarrat, birthplace of Ferdinand Marcos Sr. | via @JervisManahan #Halalan2022  (📷: IN LoVe) https://t.co/aN91e2fwBA",2022-04-24 03:00:02,7707,,,,,,
"Urban poor group Kadamay on Saturday officially endorsed the candidacies of Vice President Leni Robredo and Sen. Francis ""Kiko"" Pangilinan.   READ: https://t.co/mVBBamawAm https://t.co/5XbfBnDmJo",2022-04-24 10:45:00,898,,,,,,
as a blink and as a kakampink !! @louyanong for leni 💗🌸 https://t.co/5AhvkXVbHS,2022-04-24 12:29:29,283,,,,,,
I think Leni is living in a bubble and actually thinks she is great. Her demeanour says it all. She has allowed the adulation from her supporters to get into her head and now thinks she is some kind of royalty that deserves to be adored. https://t.co/6jIJgylOyK,2022-04-24 12:51:43,183,,,,,,
"In Taguig, Ferdinand Marcos Jr. boasts of “unity.” Back in the 1980s, some 200 meters away from the venue of his rally tonight, forces of the Marcos dictatorship arrested several urban poor leaders. Including my lolo.  Hindi pula ang Taguig. Hindi lahat, nakalimot na. #NeverAgain",2022-04-24 12:50:18,1534,,,,,,
"""Awan ti Solid North!""  A day after VP @lenirobredo's birthday, more than 70 Ilocanos mobilized a house-to-house campaign for VP Leni in the towns of Bacarra and Sarrat, birthplace of Ferdinand Marcos Sr.  (📷: IN LoVe) @ABSCBNNews https://t.co/rORszyI9YL",2022-04-24 01:56:00,5439,,,,,,
"PANOORIN: Nagkaisa ang mga youth volunteers at senior citizens sa Tingloy Batangas upang magsagawa ng coastal clean-up drive sa Masasa Beach, Batangas para sa kaarawan ni Vice President Leni Robredo. | via Dennis Datu, ABS-CBN News  Video courtesy: James Roche Manalo https://t.co/65Za8glPCm",2022-04-24 04:45:00,918,,,,,,
⚠️RALLY ALERT: #LeniKiko2022 will be revisiting Nueva Ecija for their miting de avance in the province #aNEhanNaNaman #NuevaEcijaIsPink #GAPANaloNaNa10To. VP Leni lost there while Sen Kiko won in the second half of the Magic 12. They are revisiting vote rich provinces this week. https://t.co/13TfHW9eBX,2022-04-24 18:04:47,316,,,,,,
"In honor of VP Lenis birthday yesterday, we released 3 short interviews from her family, @aikarobredo @jpgrobredo and her niece Gaile, about what its like to have her as a mother, about what kind of person she is:  Aika- https://t.co/1zQQLlZcmn",2022-04-24 13:39:34,2301,,,,,,
BBM VLOG 208: Bakit nga ba Pagkakaisa?  Pagkakaisa ang simula! Isang mapagpalang linggo sa ating lahat!  https://t.co/eE8Pc4tUAE,2022-04-24 10:20:54,4523,,,,,,
"LOOK: Drone shot of the crowd here at the Leniwanag sa Diliman in Maginhawa Street, Quezon City. 📷 Team Kiko Pangilinan | via @MB_unite https://t.co/DJpUdzFN9P",2022-04-24 12:21:04,704,,,,,,
"WATCH: Presidential candidate Leni Robredo reminds her supporters to not let their frustrations get the best of them, and focus on the task at hand: to convert votes for a possible May 9 win. #PHVote #WeDecide #First100Days  Watch the full interview: https://t.co/zShA0gyG7q https://t.co/5YeloM9T3G",2022-04-24 03:07:00,200,,,,,,
Tapatan Lang namin #AugustiniansforLeniKiko brought LECHON and lugaw for LENI KIKO🐷🍲for yesterday’s Videyeooowwwwwwww #HelloPagkainGoodbyeGutom #ArawNa10Ito 🌷💖💚🌾 (may award po ba to?) 😅😅😅 https://t.co/dSDG2BegO6,2022-04-24 02:29:47,224,,,,,,
"Like in previous campaign sorites, where ordinary Filipinos and workers raise the hands of VP bet Francis 'Kiko' Pangilinan as a symbol of support, security guards in Cavite did the same to boost the senator's bid in the May polls on Sunday, April 24. | @MB_unite https://t.co/3InJNrvAa1",2022-04-24 05:33:15,360,,,,,,
I'm so glad I'm able to do something for my country! Letting competent individuals lead is what I fight for and we are so close to achieving that 💖   Ipanalo na natin to hindi para sakanila kundi para sa'tin mga kababayan at sa ating minamahal na bayan!! #LeniKiko2022 https://t.co/msmH6O1I1P,2022-04-24 12:17:30,1116,,,,,,
Leni Robredo will be the kind of president na pwedeng-pwede mong iharap sa world stage at igagalang ng ibang mga lider. Hindi tulad nung isa diyan na alam naman sa buong mundo na galing sa pamilya ng mga kriminal kaya pagtatawanan lang siya behind his back kung maging pangulo.,2022-04-24 15:13:47,4070,,,,,,
"@maracepeda Robredo, Pangilinan, and the VP's daughters Aika, Tricia, and Jillian also chat with social media influencer Mimiyuuh backstage. #PHVote #WeDecide | via @maracepeda  📷 VP Leni Media Bureau https://t.co/L67QmLa3iR",2022-04-24 03:17:36,933,,,,,,
Kumulo dugo ko sa ‘anyone but Leni’ na nasa labas ng shop. Nung May nagtanong Sabi ko “Leni po kami dito sa Baguio. Ayaw namin sa laki sa nakaw at isang magnanakaw.”,2022-04-24 07:30:01,611,,,,,,
"'BUKSAN ANG ATING MGA PUSO.'  As a gift for her 57th birthday, VP Leni Robredo wants her supporters to keep “opening their hearts” and be patient in dealing with the supporters of her rivals, especially with the elections just days away. #VotePH  READ: https://t.co/6kQ8iLOvhq https://t.co/3WziKklDyf",2022-04-24 12:06:57,369,,,,,,
"Mr. Leo Martinez aka Tongressman Manic Manaog bring the ""House of MisRepresented"" down with Laughs  #LeniWanagSaDilim #QCIsPink #MaginhawaIsPink #LeniKiko2022 https://t.co/hrUIWbhEeE https://t.co/RQsd9MiRQo",2022-04-24 11:06:53,324,,,,,,
"Papunta pa lang tayo sa exciting part.  Alam niyo kung bakit? Sa lahat ng #LeniKiko2022 rallies, walang ginastos ang campaign team nina President Leni at VP Kiko. Local volunteers ang nag-organize. Grabe rin ang sense of community ng mga kakampinks.",2022-04-24 01:28:55,5855,,,,,,
The Philippine Councilors League (PCL) has declared their support for presidential candidate Bongbong Marcos and his running mate Sara Duterte. #TheFilipinoVotes https://t.co/lPb8rYmSRW,2022-04-24 08:42:03,1795,,,,,,
"#ICYMI: A faction of the Partido Federal ng Pilipinas, which earlier endorsed the bid for the presidency of Manila Mayor Isko Moreno, has switched its support and is now endorsing the bid of Vice President Leni Robredo. #VotePH https://t.co/ty8Syvc2dE",2022-04-24 20:00:57,639,,,,,,
"DRONE SHOTS: Bongbong Marcos-Sara Duterte UniTeam grand rally in Taguig today, April 24.  #Halalan2022  📸 UniTeam BBM-Sara https://t.co/iK4SqZdTGQ",2022-04-24 15:15:20,500,,,,,,
"‘EXTENDED PARTY FOR VP LENI’  LOOK: Mga tagasuporta nina VP Leni Robredo at Sen. Kiko Pangilinan, kasalukuyang nagtitipontipon sa Maginhawa St., Quezon City para sa ""Leniwanag Sa Dilim"" Street Party | @dzrhnews   🎥 Team Leni Robredo https://t.co/JStJhL981Z",2022-04-24 10:35:26,336,,,,,,
"'LENI ROBREDO IS MY PRESIDENT'  ICYMI. The rumors are true. Vice Ganda is for Leni Robredo. The Unkabogable Star graces the Pasay grand rally with an unkabogable performance, complete with a pink coat with a long train bearing Leni Robredo’s name.   https://t.co/Wj4Ic6igKU https://t.co/87DR06hHNd",2022-04-24 00:00:41,661,,,,,,
"WATCH: TV host @iamsuperbianca goes onstage at presidential candidate Leni Robredo's birthday rally held in Pasay City on Saturday, April 23. #PHVote #WeDecide https://t.co/iVSQVgtciU https://t.co/wsnJcIeRzF",2022-04-24 11:47:32,342,,,,,,
"Urban poor group Kadamay on Saturday officially endorsed the candidacies of Vice President Leni Robredo and Sen. Francis ""Kiko"" Pangilinan, saying they offer hope of better housing and livelihood for poor Filipinos.  https://t.co/xFivj4oiYH",2022-04-24 04:11:19,243,,,,,,
"Sa mga nasa NCR na may extra t-shirts, biker's sleeves, etc., kailangan ng Mindanao ang tulong niyo. Lalo na ngayong, lumalakas si VP Leni roon at kumakalat ang RoSa dahil nag-separate campaign na si Sara. Open na ang mga taga-Mindanao kay VP Leni. Dumadami rin ang mga volunteer.",2022-04-24 00:42:15,709,,,,,,
"@rapplerdotcom Robredo, Pangilinan, and the VP's daughters Aika, Tricia, and Jillian also chat with social media influencer Mimiyuuh backstage. #PHVote 📷 VP Leni Media Bureau https://t.co/2rb6IxmYJW",2022-04-24 03:15:59,1269,,,,,,
Bongbong Marcos nagbabala sa umano'y mananabotahe sa #Halalan2022 https://t.co/G5ajZmllmG,2022-04-24 14:00:01,440,,,,,,
"Basbasan mo, Panginoon, ang mga anak ni VP Leni. https://t.co/EZI0WDlvp6",2022-04-24 01:18:22,209,,,,,,
"LOOK!  BBM widened his lead over other presidential bets in the latest Manila Bulletin-Tangere poll (April 20-22, 2022):  BBM: 51% (previously 48%) Isko: 20% (previously 24%) Le•ni: 18% (previously 20%) Manny: 4% Ping: 3%  LINK: https://t.co/kmta3sQZP5  #TaguigForBBMSARA https://t.co/6a6DInyWu4",2022-04-24 10:29:30,1186,,,,,,
"Nag-LENIWANAG ANG DILIMAN ngayong gabi sa pagbisita ng Leni-Kiko tandem at ng TroPang Angat sa Maginhawa, Quezon City.   Maraming maraming salamat sa lahat ng pumunta at nakisaya ngayong gabi. 2 weeks na lang at halalan na. Kaya, itodo na natin ito! https://t.co/pViGERJFpH",2022-04-24 15:48:11,3089,,,,,,
"From Rivermaya FB Page (2/2) Star studded! 🌟👏   Iisa ang malinaw sa atin ngayon: sa ilalim ng isang mahusay at matapat na pinuno, lahat tayo magsisilbing Liwanag Sa Dilim! Ipanalo natin 'to para sa lahat!  #LeniLiwanagSaDilim #IpanaloNa10ParaSaLahat https://t.co/XytIt4N7r5",2022-04-24 12:52:51,505,,,,,,
LOOK: Mammoth crowd at the Bongbong Marcos - Sara Duterte UniTeam grand rally at the Arca South in Taguig City as of 6 p.m. #BilangPilipino2022 @PhilippineStar https://t.co/3Dtv72yNtF,2022-04-24 11:34:11,1403,,,,,,
"Today my wife heard some noise outside… what’s that? Then the chants were clear “Leni Kiko -LENI KIKO!!!” Hmm interesting , “KiKo “ in Cebuano is a slang for someone who have lost some screw in the mind .. so for a bisaya , instead of campaigning they were mocking her .. so sad",2022-04-24 23:54:50,179,,,,,,
"Based on the SCIENTIFIC and HISTORICALLY accurate surveys, BBM’s lead over Leni is way bigger than the votes she’s most likely going to get.   Ouch.",2022-04-24 09:39:35,971,,,,,,
"Yesterday, my sister said that one of the waiters who came from Sorsogon (which makes her a Bicolana) is a B/B/M supporter. So today, she was my target. I decided to stay in the dining area facing the beach and started talking to her. By 4:30pm, she said ""Leni na po ako!"" 1/2",2022-04-24 11:36:26,7479,,,,,,
👏🏼👏🏼👏🏼👏🏼👏🏼 mabuhay ka sir @JohnArcilla na tumbok mo… #ipanalona10to #LeniKikoAllTheWay #letLeniKikolead2022 https://t.co/styXKUQEu4,2022-04-24 04:45:49,4805,,,,,,
"“We are from different teams. But when it comes to the country, we are one.""  PBA legends Olsen Racela, Johnny Abarrientos and Jojo Lastimosa and coaches Yeng Guiao and Chot Reyes have endorsed Leni Robredo's presidential bid for the May 9 polls.  READ: https://t.co/6uwW1dYo9H https://t.co/VOjmwn146x",2022-04-24 13:30:04,457,,,,,,
"Imagine being a baklang BBM supporter. Almost all gay icons and influencers sa Pilipinas are for Leni, when you go out to bars puro Leni ang chant. Alot of beauty queens, volleyball players and drag queens are for Leni. Lungkot siguro buhay nila.",2022-04-24 09:47:11,195,,,,,,
"Marcos-Duterte Tandem the most loved and trusted by many, and the most worthy to be the President and Vice President of the Philippines.  PULA ANG TAGUIG #TaguigForBBMSARA https://t.co/SiTzRR8frP",2022-04-24 01:02:39,1008,,,,,,
Doppleganger. Maricel Soriano na Leni Robredo o Leni Robredo na Maricel Soriano? 💖  #PasayIsPink #ArawNa10To #HBDPresidentLeni https://t.co/9aaxSyf23r,2022-04-24 03:59:11,191,,,,,,
"Nag-uumapaw ang pagkamalikhain ng mga Pilipino dahil sa inspirasyong alay ni VP Leni. Kahit anong gawin nila ay nakaangkla sa kagandahan, kaayusan, at kadakilaan. Pero ang inpirasyong dulot ng mga Marcos at Duterte ay kaguluhan, kapangitan, tapunan ng silya, at agawan ng tinapay.",2022-04-24 06:43:36,249,,,,,,
"Barangay Pangilinan, full support. Excited!!!  #MaginhawaIsPink #LeniKikoAllTheWay https://t.co/6GXwOkrt7U",2022-04-24 12:08:10,416,,,,,,
"The only LBM we should vote for — Lacson, Baguilat, and Matula para sa senado everyone!! If you’re going to vote for Leni and Kiko, please dapat sila rin.  #LacsonBaguilatMatula #TropangAngatAllTheWay #LeniKiko2022",2022-04-24 14:25:18,990,,,,,,
nadine lustre. liza soberano. kathryn bernardo. belle mariano  the biggest names in the industry for leni robredo 🎀 https://t.co/LgWOKG6qjW,2022-04-24 07:21:16,1493,,,,,,
"Hindi na kailangan ni VP Leni pumanta sa southern half ng Mindanao. Puwede na sina Aika at Tricia dahil mostly mga kabataan at kababaihan ang mga tagasuporta. Kailangan siya sa northern half dahil napasok ni Marcos. Balwarte niya 'yan noong 2016--Zamboanga, Misamis, at Bukidnon.",2022-04-24 05:49:51,213,,,,,,
"It is crucial for Robredo to be issuing these marching orders in the National Capital Region, home to over 7.3 M voters. In the 2016 VP race, she lost by a huge margin to Marcos to NCR. He still dominates here in 2022, according to pre-election surveys https://t.co/e6YOUkFh16",2022-04-24 07:24:03,321,,,,,,
"Basketball icons for Leni Robredo.  #ICYMI: PBA legends Olsen Racela, Johnny Abarrientos and Jojo Lastimosa and coaches Yeng Guiao and Chot Reyes have endorsed Robredo in her presidential bid for the May 9 polls. #VotePH https://t.co/maGPdFgeCE",2022-04-24 21:00:42,253,,,,,,
Aerial shot ng UniTeam rally nina presidential candidate Bongbong Marcos at vice presidential candidate Davao City Mayor Sara Duterte ngayong araw sa Taguig City.   Photo: Atty. Vic Rodriguez  Bisitahin ang https://t.co/X90V3XrL3l para sa latest updates tungkol sa #Eleksyon2022. https://t.co/fGrM0y61e0,2022-04-24 14:19:19,307,,,,,,
"Angel Locsin has done much behind the scenes. Ganyan nya kamahal ang bayan. Ganyan niya kagusto manalo si VP Leni Robredo. Tulungan sila ni Neil. Witnessed ako how passionate they are sa pagtulong sa kampanya. Walang bayad, pure initiatives, pure volunteerism.",2022-04-24 06:36:16,232,,,,,,
"""BBM, nagbabala sa umano'y gagawa ng kalokohan sa Hatol ng Bayan 2022""  URUR!!! SINO BA ANG MAY HISTORY SA KALOKOHAN AT PANDARAYA SA MGA ELEKSYON? ANG MGA MARCOS!!!",2022-04-24 12:16:02,216,,,,,,
"Grabe! Kathryn Bernardo, Nadine Lustre, Liza Soberano, Julia Barretto. All for Leni Robredo! Mabuhay kayo Kakampinks!👏🌸💖",2022-04-24 13:31:26,413,,,,,,
"Why does MANILA BULLETIN, it seems, act as a TROLL for Marcos Jr. giving almost 90%, why not 100% then,  and Isko as 2nd runner up in their Tangere rating survey for presidential candidates? Don't make it too obvious. What gives?",2022-04-24 22:50:06,199,,,,,,
Officials of the Philippine Councilors League (PCL) personally handed over their signed manifesto of support for BBM-Sara at Marcos’ headquarters in Mandaluyong City.,2022-04-24 03:45:47,1010,,,,,,
"Si VP Leni hindi pa nagiging presidente hero na agad. Leni ""Gerona"" Robredo.",2022-04-24 09:27:04,480,,,,,,
"LOOK | BBM-Sara biggest selfie with huge crowd at UniTeam Grand Rally in Arca South Open grounds, Taguig City.  #TaguigForBBMSara #BBM2022 #LAKASniSARA https://t.co/dVlFyRzVq8",2022-04-24 14:02:28,488,,,,,,
"@abcnews We will not allow the return of the Marcoses, never again!   We will ensure the Presidency of Leni Robredo for a better Philippines. 💕",2022-04-24 14:40:32,258,,,,,,
"The crowd at #MaginhawaIsPink enjoying as the cast of Ang Huling El Bimbo sing the well-known tune with the same title.  Katatapos lang mag chant ang crowd, popularized by Gab Valenciano:  “Ang Presidente? LENI ROBREDO! Bise Presidente? KIKO PANGILINAN!”  #QCisPink  #LeniKiko2022 https://t.co/1H6i5pbZvC",2022-04-24 10:55:57,817,,,,,,
Babalik na naman pala sa Cebu si Leni para mag Rally.  Kala ko ba di niyo need ang Cebu 🥴,2022-04-24 09:05:23,210,,,,,,
UPDATED Laban ng Masa Fundraising Merchandise!   Order now!  Special thanks to @KevinKalbo for allowing us to use the 'F You Marcos' and 'Wag Kang Bastos' art! ✊️ 1/2 LINK TO ORDER: https://t.co/WdFmI9BEmr https://t.co/zwZ5dLHxFV,2022-04-24 07:31:23,409,,,,,,
"On May 9, I am voting for Leni Robredo, Kiko Pangilinan, and 7 senatorial candidates: Baguilat, De Lima, Diokno, Hontiveros, Lacson, Matula and Trillanes.  That’s it. That’s my list. #LeniKiko2022 https://t.co/tcu2ROLqsL",2022-04-24 10:49:37,318,,,,,,
VP Leni with Pepe and Pilar 🤩 i’m such a fan nitong dalawang ito. pambansang good vibes talaga 💖 #HBDPresidentLeni pa rin 🎂 https://t.co/24c7Zb80Fo,2022-04-24 09:57:10,305,,,,,,
"Lumalabas na ang pagiging trapo. Lumalabas din ang mga trapo. VP Leni and Sen. Kiko are good candidates. They are clean and achievers. Those were the reasons why I am endorsing them. Yung mga celebs, LGUs, and artists endorsers, salamat. Pero di sila kasama sa dahilan ko.",2022-04-24 03:50:35,331,,,,,,
"From Rivermaya FB Page (1/2) Star studded! 🌟👏  Iisa ang malinaw sa atin ngayon: sa ilalim ng isang mahusay at matapat na pinuno, lahat tayo magsisilbing Liwanag Sa Dilim! Ipanalo natin 'to para sa lahat!   #LeniLiwanagSaDilim #IpanaloNa10ParaSaLahat https://t.co/vJLcZlFBRv",2022-04-24 12:51:11,1607,,,,,,
"@chrisjos @lutheraquino Correct! After maipanalo si Leni, si Ka Leody ang gusto kong maipanalo. I think that in a way, Leni is a perfect transition president from Duterte to Leody. Both Duterte and Leody are extreme, so someone na hindi super extreme like Leni makes sense as a transition president.",2022-04-24 03:11:04,524,,,,,,
LOOK: 20 kalesas are set for a caravan around Luneta Park today as a group of ordinary citizens from different sectors endorse the individual campaigns of Vice President Leni Robredo and Davao City Mayor Sara Duterte known as Kay Leni-Sara (KaLeSa). @ABSCBNNews @DZMMTeleRadyo https://t.co/wxcNXaYrnZ,2022-04-24 08:10:48,168,,,,,,
"Basketball icons for Leni Robredo.  PBA legends Olsen Racela, Johnny Abarrientos and Jojo Lastimosa and coaches Yeng Guiao and Chot Reyes have endorsed Robredo in her presidential bid for the May 9 polls. #VotePH | @LanceAgcaoilINQ https://t.co/qn1BSAOqGT",2022-04-24 12:53:54,310,,,,,,
More popular celebrities made their separate endorsements of the presidential bid of Vice President Leni Robredo at a mammoth rally on her 57th birthday. #VotePH | @deejayapINQ &amp, @krixiasINQ /PDI https://t.co/F2XKtIJ5IB,2022-04-24 23:30:43,237,,,,,
Coastal clean-up isinagawa sa Batangas ng mga Robredo supporters para sa kaarawan niya https://t.co/hNMZU6LBV5,2022-04-24 09:20:00,335,,,,,,
Makulay ang Buhay! My 1st LENI-KIKO #Kakampink Grand Rally Experience is made special with the Celebration of the 57th Birthday of VP Leni Robredo! #WorthIt #ArawNa10To #IpanaloNa10To #HBDPresidentLeni #PasayIsPink #NCRisPink #LeniKikoAllTheWay #GobyernongTapat #AngatBuhayLahat https://t.co/k1SYn73Hru,2022-04-24 06:27:26,219,,,,,,
"Sa gobyernong tapat, magkaka GS Men ang lahat 🎀🌷  4/24, 8 PM.  #BeechesforLeni https://t.co/LpUdZqUXkx",2022-04-24 07:43:36,583,,,,,,
Handog ni Leni-Kiko Sa Inyo  This is our Palengke Run &amp, Tao Sa Tao this morning at our neighborhood’s Pio Del Pilar Public Market. 📍Makati @rpc_makati   #PioForLeni #TeatroForLeni #TaoSaTaoParaKayRobredo #LeniKiko2022 #IpanaloNa10ToParaSaLahat https://t.co/LdSQykhALG,2022-04-24 03:41:17,342,,,,,
"(Day 29)-Tiaong, Quezon- San Pablo, Laguna  Nakalaan po ang umaga namin sa pahinga at pagdalo ng misa dito sa Talisay, Tiaong. Salamat po sa mga kasamang nating volunteer groups para kay #LeniKiko2022  Sa mga taga-Laguna, tara sundan niyo po ang lakad namin papuntang San Pablo. https://t.co/aJZkRRgRYX",2022-04-24 03:41:28,351,,,,,,
"Hello Laguna, sa wakas andito na po kami sa San Pablo. Maraming salamat po RPC-San Pablo, Pink Ladies, Youth Vote for Leni Kiko San Pablo City, Pablo Para Kay Leni Kiko at Women 2022 sa mainit na pagtanggap, pagsalubong at pagsama sa lakad natin.  #LeniKikoAllTheWay2022 https://t.co/RuSB4j12Os",2022-04-24 11:09:58,196,,,,,,
H2H Campaign for Sen. Kiko &amp, VP Leni here in Intramuros. I invited my co-bubbly @TINKZNATO to join us today. Thank you Z! Nice to finally meet you!  Let’s make @donnypangilinan &amp, @bellemariano02 proud! Ipanalo na natin to! 💗💚  #BubbliesForLeniKiko2022  #DonBelleForLeniKiko2022 https://t.co/8xDg0V2DZP,2022-04-24 02:06:08,504,,,,
This is our Sunday H2H group in Marikina earlier during the mini-intro/briefing before we started. I’m so happy ang daming students. Nakakataba ng puso ang pagtindig ng mga mulat na kabataan. 💖🌷 #LeniKiko2022 #LeniKikoAllTheWay https://t.co/QkagzqTFio,2022-04-24 05:12:20,191,,,,,,
"Tuloy-tuloy ang #TaoSaTaoParaKayRobredo house-to-house campaign ng #TeamLeniRobredo ngayong araw kasama si K Brosas! Sama-sama silang nakipagkuwentuhan, nakinig, nakipagkapwa, at nangumbinsi ng mga kapwa Pilipino sa Daang Hari, Taguig! 🏘️🗣️👂🇵🇭 https://t.co/fXTu69DA4b",2022-04-24 11:37:37,543,,,,,,
"Daghang salamat sa suporta para kang Leni Robredo, Dumanjug, Cebu Mayor Guntrano ""Gungun"" Gica! 💗 May mga bago tayong kasamang tumitindig para sa isang #GobyernongTapat, kung saan #AngatBuhayLahat ! 🙌  #IpanaloNa10ParaSaLahat https://t.co/mUJQ1JWKgE",2022-04-24 03:00:00,388,,,,,,
"Maraming salamat sa suporta para kay Leni Robredo, Bangsamoro Interim Chief Minister Al-hajj Murad Ebrahim, Governor Esmael ""Toto"" Mangudadatu, sa MILF, at sa United Bangsamoro Justice Party! 💗 https://t.co/GZGTax6oPB",2022-04-24 07:00:03,387,,,,,,
"""Kaming mga Bisaya, may kasabihan: Hindi salita ang gumagawa, ang gawa ang magsasalita. Gawa ang nagsasalita para kay Isko Moreno. Kaya malaking karangalan para sa akin na ipinaglalaban ang mayor niyo sa Manila doon sa Cebu.  -Deputy Speaker Pablo John ""PJ"" Garcia https://t.co/78RO8PUYvY",2022-04-24 03:04:37,191,,,,,,
"Nanindigan na ang Baguio-Benguet Businesses for Leni-Kiko!  🌄  Mahigit 100 establishments ang nagpahayag ng suporta kina Leni Robredo at Kiko Pangilinan dahil sa nakita nilang katangian, integridad, kakayahan, at karanasan sa pamumuno. 🙌   #IpanaloNa10ToParaSaLahat https://t.co/QtkpxOVVSu",2022-04-24 05:12:44,501,,,,,,
"Celebrities endorsing BBM believes in his capabilities on the contrary, Leni believes in the capabilities of her celebrity endorsers.  PULA ANG TAGUIG #TaguigForBBMSARA https://t.co/GQlzgCREhM",2022-04-24 06:54:10,325,,,,,,
Nagulat ako sa kwento ng pamangkin ko na nag H2H sa mga liblib pook sa Leyte. Kadalasan ang tanong daw ng mga taga bukid ay “Sino ba yang si Leni?”. So kinekwento naman nila kung sino si Leni at ano mga nagawa  nya. Nagpadala ako ng ilang mga Leni tshirts para di nila makalimutan,2022-04-24 14:33:36,273,,,,,,
"Hi Cavite 2.0 Organizers, I hope we can have a paru-paro festival themed rally or even just a grand entrance for Leni-Kiko. Let's also add the marching band of Bacoor City. This comeback rally should be a festive one!!! Tara na? 🇵🇭🦋💗  #CaviteIsPink #PasayIsPink #ArawNa10To https://t.co/JghUHCPTUA",2022-04-24 05:25:10,215,,,,,,
"“SI HOSHI LANG TUNAY NA TIGRE” - VP Leni, 2022 https://t.co/EaQM5wbP6Y",2022-04-25 13:27:53,13622,,,,,,
"The Philippine Business for Education says VP Leni Robredo is the one who can best solve the severe “education crisis” hounding PH, besting all other candidates running for president on May 9. She will make a great “chief education officer” | @tinaarceodumlao #VotePH https://t.co/lFy0Rnr6jp",2022-04-25 02:22:27,5758,,,,,,
"LOOK: #PresNadine4PresLeni trends as actress and Millennial icon Nadine Lustre delivers a ""presidential speech"" expressing her support for VP Leni Robredo's presidential bid on Monday, April 25. (📸: Nadine Lustre/Twitter) https://t.co/DN5rphm4dO",2022-04-25 13:01:28,2268,,,,,,
"The moment you decide to vote for someone with fake diploma, someone who stammers alot and cant even finish a sentence whenever he speaks in public _You automatically loose your credibility criticizing  leni with  the way she speaks bec  obviously you have poor judgement.Sorry. https://t.co/EGn8yABxtR",2022-04-25 14:25:06,872,,,,,,
VP Leni's official page posted the vid on fb 😭😭😭 korique!!!!! #PresNadine4PresLeni https://t.co/6kvAlF2wlL,2022-04-25 13:09:48,345,,,,,,
"‘ANG HULING DALAWANG LINGGO’  Two weeks before the elections, presidential candidate Vice President Leni Robredo returns to vote-rich Nueva Ecija.   Her 1st stop: Multi-sectoral assembly in District 1. W/ her is congressional bet Mika Suansing. #TheFilipinoVotes | @anjocalimario https://t.co/sPhwFeFlHI",2022-04-25 03:30:54,1727,,,,,,
"Incumbent Mayor Dong Calugay of Sual, Pangasinan supports VP @lenirobredo for President  #PangasinanIsPink  #AwanTiSolidNorth https://t.co/gjcm18JX10",2022-04-25 08:39:13,2488,,,,,,
This Is true. Gov Toto M called me. MAGUINDANAO IS FOR LENI NOW !!!!    https://t.co/8lswEAJseG,2022-04-25 07:21:30,11506,,,,,,
"“Say the name, Seventeenth president of the Philippines.” - VP Leni, 2022   #LeniKiko2022 https://t.co/IWUJGMyQw1",2022-04-25 14:04:01,11622,,,,,,
OVP to seek legal action vs journos in fake news vs Robredo https://t.co/pPiNhZ7xjk,2022-04-25 09:47:46,1875,,,,,,
