text,timestamp,like_count,sentiment
ingat po lagi my pres,2021-12-09,,neutral
"mag ingat na po kayo president bongbong,iwasan nyo na po makipagkamay sa tao",2021-12-09,,neutral
"kahit saan kahit anong paninira, basta marcos duterte! sinusundan at hahabulin ng mga filipino, dahil mahal ng bawat filipino ang mga marcos at duterte.",2021-12-09,,neutral
sa camiguin island my president bongbong marcos and my vpresident mayor inday sara duterte visit din po kayo dito. god bless you always my president and vpresident! ingat po kyo lage. sana po ma notice. solidbbmsarah20 22,2021-12-09,,positive
iingatan po kayo ng ating poong maykapal supporters of bbm sara,2021-12-09,,neutral
god bless po mga kauniteam,2021-12-09,,positive
we bbmsara and all uniteam candidates,2021-12-09,,neutral
god bless po bbm,2021-12-09,,positive
"bbm our next president, a person with a heart, pure and gentle on his every action , no doubt with knowledge and with power ,in gods grace , it is your turn to lead people and our country the philippines to become a better place with people unite to have a better place we live , ang bagong lipunan",2021-12-09,,positive
"sana po pag nag caravan kayo sa mindanoa, punta po kayo sa.laguilayan sultan kudarat agururay agijay ilocana ilocano idjay.uniteam bbmsara",2021-12-09,,neutral
"my family vote bbm for president ,,god bless",2021-12-09,,positive
take care po palagi our next president desperado na mga kalaban na saktan kayo.. love you po,2021-12-09,,positive
continue our support to bbmsarah wlang bibitaw.godbles s uniteam,2021-12-09,,positive
bbm solid from tarlac city,2021-12-09,,neutral
protect our president and vp inday sara solid parin tayo,2021-12-09,,neutral
yes bangon bayan muligod bless you uniteam,2021-12-09,,positive
marcos pa rin! we shall make this nation great again,2021-12-09,,positive
bbm 2022 mag iingat po kayo sir bbm. our country needs your leadership. sama sama tayong babangon muli.,2021-12-09,,neutral
grabe nakakaiyak naman yan ang daming tao kahit saan mag punta si bbm grabe ang daming tao protect bbm our next president 2022 god bless philippines,2021-12-09,,positive
kumaway nlang po kyo. ingat po kyo. always pray po,2021-12-09,,neutral
may part 2 ulit ang pag bisita mo dito sir bbm,2021-12-09,,neutral
bueatiful picture full of hopes for the better future bbmsarasolid,2021-12-09,,positive
grabe kahit saan magpunta ang bbmsara uniteam napakainit ng pagtanggap ng mga tao sa knila. god bless bbmsara uniteam,2021-12-09,,positive
mahal nming president at vice president..sama han at ingatan kau palagi ng panginoong dios,2021-12-09,,neutral
konting tiis na lang tito bongbong at tita sara uniteam babangon muli ang pilipinas,2021-12-09,,neutral
always take care mahal naming bbm..para sa tao dasal ko ang kaligtasan at magandang kalusugan mo sa araw2..,2021-12-09,,neutral
bbmsara uniteam,2021-12-09,,neutral
solid bbm sara po tayo . god bless,2021-12-09,,positive
"bbmsara ingat po lgi kyo lalo na inyong kalusugan, mahal nmin kyo. keep safe san mn kyo pumnta ano man gawin nyo, ang dyos lagi humahalili sa inyo. uniteam.",2021-12-09,,neutral
solid bbm and sarah mabuhay tayong lahat sa boong pilipinas god bless us all always amen,2021-12-09,,positive
we love you bbm.. ingat po kayo plge..,2021-12-09,,positive
mga bata nakakapit sa covered court sa zabala st.,2021-12-09,,neutral
stay safe bbm,2021-12-09,,positive
wally capeña true po yan. kung lahat ay salungat sa mga plano nd ito mangyayari. ipanalangin natin na magkaroon na ng pagkakaisa ang lahat para sa ikauunlad ng ating bansa.,2021-12-09,,neutral
god bless sir bbmsana patnobayan kayo ng pangenoong dios para ikawna ang presedente ng pilipinas bbm solid po,2021-12-09,,positive
"isang maliit na patitiis sa malaking gantimpala makakamit na ibabalik ng bbmsara uniteam galing sapalasyo ng malacanan..pag bangon, pangunlad, at ginhawa ng mamayanat, pagtusad ng ating ekonomya.",2021-12-09,,neutral
yan ang mga silent supporters ng aming future president.. keepsafe always. bbmsara 2022,2021-12-09,,neutral
sobrang nkktaba po ng puso solid uniteam tnx u lord pra sa kinabukasan ng pilipinos ngayon ay mgka isa na,2021-12-09,,neutral
naimbag nga aldaw iti martes apo bbm! i claimed it before that you will be the next president and here you are! landslide victory,2021-12-09,,positive
stay safe po lagi sir bbm god bless you po mabuhay!mga kauniteam8,2021-12-09,,positive
solid bbmsara2022 frmmapayapa kalipi chapter caa las piñas city,2021-12-09,,neutral
congratulations !,2021-12-09,,positive
"god bless you po apo bbm,",2021-12-09,,positive
ingats po bbm kaway kaway na lang para safe ka.,2021-12-09,,neutral
bibot a. remecio nagkagulo nang bumaba si bbm! omg ang hindi makakalimutang eksena sa manila ang mainit na tagpo https youtube.com watch?vauyozmor qwsfeaturesha re,2021-12-09,,neutral
jomar mamucod sana dto nman parañaque.. bantayan pong mabuti si bbm pag bumaba ng mga securities mahirap magtiwala sa kalaban.,2021-12-09,,neutral
bbm sara uniteam solid,2021-12-09,,neutral
ganyan ka po namin kamahal president bbm,2021-12-09,,neutral
"mr. president bongbong marcos , sana ulitin mo ang caravan mo d2 sa manila. hinintay ka nmin d2 sa plaza noli hnggang gabi. kht hndi ka nakapunta d2, naintindihan nmin ang pagod mo dhl sa sunod2 na caravan mo. aantayin ka pa din nmin. ingat po.",2021-12-09,,neutral
carla carmela de leon sana lang di manakaw ang boto natin..,2021-12-09,,neutral
"the great tandem bangon pilipinas!!bbm, sd30",2021-12-09,,positive
ingat po lagi god bless,2021-12-09,,positive
sama sama tayong botohan ang bbm sara tandem!!,2021-12-09,,neutral
godbless to our next president and vice president bbm sara duterte mabuhay mabuhay!! !,2021-12-09,,positive
salamat nmn at marami ng natauhan sa kanilang paniniwala at nalaman na ang buong katotohanan. sana tuloy tuloy na ang pgbabago ng lipunan. go for it bbm sarah.😍,2021-12-09,,positive
nawa'y ipakita rin ito at mangyari nawa sa balota sa may 9 sa tulong ng maykapal.,2021-12-09,,neutral
"""and i was dying inside to hold you"" yorme pasok",2021-12-09,,neutral
ingat po kayo lagi our president..,2021-12-09,,neutral
ingat ka po lagi president bong bong marcos,2021-12-09,,neutral
stay safe mr.president,2021-12-09,,neutral
ingatan ny0 p0 palage ang aming magiging pangul0😍 g0d bless y0u bbm,2021-12-09,,positive
sir kaylan po caravan nyo dito sa laspiñas,2021-12-09,,neutral
sa tondo po nung nag caravan kau rto nun sunday mlapit me s sakyan nio d ko nkuhaan ng buo.. bbmsara2022 yeah,2021-12-09,,neutral
"grabe ang mga manilenos, sinusundan nila ang caravan at di natigil ang pagsigaw, bbm bbm! god bless!",2021-12-09,,positive
sa susunod bbm sarah d2 nman sa caraga.god bless us all.,2021-12-09,,positive
uniteam for the win,2021-12-09,,positive
huwag natin sayangin ang 6 na taong nasimulan ni prrd. ang uniteam at mga senador na kasapi lang ang magtutuloy nito. bangon bayan muli at mahalain natin ang pilipinas. uniteam,2021-12-09,,neutral
manifesting clean election on may bbm2022,2021-12-09,,neutral
yan ang tunay na mga nag mamahal sa mga marcos na nag paunlad ng ating bansa mabuhay ka bbm at mayor sara,2021-12-09,,neutral
praying for your victory bbm and uniteam,2021-12-09,,positive
malenio kala ko ba kay isko kayo. hindi pa sinisilang si isko sa tondo nakikita ko na si marcos and family.noong bata pa si bbm nagpunta sila sa don bosco tondo nakipaglaro pa si bbm ng football at ng masunog barrio magsaysay april 1971 sinabi ni marcos sr.ibibigay nya ito nagpagawa pa ng bliss at reblocking sa barrio magsaysay nagpagawa ng dagat dagatan kapitbahayan.pi ngawa ang pinagaralan ni isko ng high school sa tondo high school model community.doon sa moreones. kaya marami parin ang marcos loyalist isa na ako jan.,2021-12-09,,neutral
my president bbm and vice president sara because of others love bbmsara and stay healthy and stay safe president bbm and vicepresident sara,2021-12-09,,positive
"goo pops and uniteam!! mahal ka namin ingat ka palagi, at alagaan niyo po ang sarili ninyo",2021-12-09,,neutral
ingat po lagi mr. bbm kelangan po namin ang isang magaling na presidente na gaya ng iyong ama at ikaw po ang susunod sa kanya.. stay safe and stay healthy po sir,2021-12-09,,neutral
gogogo bbm sara uniteam good and best tandem for our country godbless,2021-12-09,,positive
my president this coming may 9 2022,2021-12-09,,neutral
always take care our future president,2021-12-09,,positive
pray for your safetiness.. our future president and vc pres,2021-12-09,,positive
godbless bbm sarah,2021-12-09,,positive
ikaw n lng pagasa ng bansa na bumaba tax pra bumaba presyo ng bilihin at tumaas sahod ng private employee dhil hindi lng government employee tao s pinas at halos kinukupit lng nmn mga budget ng matatakaw na nsa gobyerno. mga higante company n anlaki maningil serbisyo palpak nmn tulad s pldt. dpt tanggalin ng kontrata 2 yrs mgkaron ng freedom n mgpalit kpg palpak ang cgnal. walang tigil n pgtaas ng kuryente mas mhal p cngil sa probinsiya kaysa manila.,2021-12-09,,neutral
"take care lang po palagi mr, presidentpinagpra pray po lagi nmin ang inyong kaligtasan at kalusugan everyday,, pahinga din po kau,, pra po may energy tau pagdating ng mayo,, we love you pogod bless you po",2021-12-09,,positive
what happened supposed to be isko place.,2021-12-09,,neutral
"salamat at talagang naniniwala kami say sir bbm.ikaw ang next president namin.iboboto kasi hindi ka sinungaling may malasakit sa mga mahihirap biktima ng bagyo sunog at lindol.nagpatay o ng mga schools na walang matrikula at ospital na libre magpagamot.mula pa sa ama at ina mo noon hanga na kami.namatay na kapatif ko marcos loyalist sinisigaw sa radyo kc announcer sya ang "".marcos parin"".namatay siys sept.12,2008 rip rally de guzman.sumuport a c mrs.barba kaya napapakinggan ang programa niya sa radyo na kahit patay na si ama mo takagang marcos lahat ang bbm and sara duterte uniteam tayo.",2021-12-09,,neutral
ingat po kayo dyan bbm,2021-12-09,,neutral
father bless,2021-12-09,,positive
dahil mhal po kyo ng manilenio marami p pong solid marcos sa tundo isa po ako duon nung bata po ako umiyak ako nung pinaalis kyo sa mlacanyang dhil hindi ko n mkkita ang crush ko c bbm we love you po,2021-12-09,,positive
free tshirt nman po sir bongbong marcos please,2021-12-09,,neutral
ingat po kayo lagi jan my future president,2021-12-09,,neutral
godbless po mahal namin pangulo sanay gabayan pa kayo ng mahal na panginoon dyos.na mawala na yung naninira sa inyo.na kalaban.,2021-12-09,,neutral
pres. marcos and vice pres. duterte. sana po kunin nyo g doh sec. si doc willie,2021-12-09,,neutral
ila landslide po namin ang boto sa inyo. hindi na dapat maulit ang 2016 electoral fraud.,2021-12-09,,negative
"spiritually driven lahat mga tao anywhere, everywhere. kasakasama talaga si apo lakay at jpr. maraming salamat sa inyong paggabay kay bbm",2021-12-09,,neutral
our 17th president apo bbm!!,2021-12-09,,neutral
my president uniteambbmsara votestraight,2021-12-09,,neutral
"from ilocos norte,with all our love,full support sa inyong tandem sigaw nmin bbmsara all the way,mabuhay..",2021-12-09,,positive
grabee bbm panalo na po kau sir,2021-12-09,,neutral
ingat po kayo palagi,2021-12-09,,neutral
may nanalo na tlaga..bbmsara uniteam lang ang malakas landslides bangon bayan muli keep safe always.. godbless,2021-12-09,,positive
wag ssna tayung magtampo mga ka bbm kung hindi kayo masyadong nakkamayan ni sir bongbong marcos kc me sugat kamay nya nagkaimpeksyon nga daw intindihin nslang natin po,2021-12-09,,neutral
"godbless bbmsara,unitea m!ofw here in hongkong",2021-12-09,,positive
ganyan po kami sa tondo solid bbm sarah,2021-12-09,,neutral
naway lagi kang gabayan ng poon diyos bbm bigyan ka ng maayos ng kalusogan,2021-12-09,,neutral
"bbm we love you, we pray for you. please trust no one around you",2021-12-09,,positive
pagaling po kayo pops,2021-12-09,,neutral
stay safe kayung bbm sara uniteam ingat please.,2021-12-09,,neutral
dhl d aq mkakuha ng tarpulin ni sir bbmsara nagpagwa na po aq😍we will support u uniteam,2021-12-09,,positive
"gising na ang pinoy kung may nagawa lng ang nagdaan humawak ng govt di sana all bongbong marcos kami, di na pagogoyo sa ibang drama",2021-12-09,,neutral
we hope to see you in brg. sta lucia dolores quezon bbm. and inday sarah . pls,2021-12-09,,positive
maraming salamat manila,2021-12-09,,neutral
saludo sa sama samang suporta kaisa nyo kami sa fb,2021-12-09,,neutral
magingat po kayo lagi mahal naming presidente,2021-12-09,,neutral
"laban lang bbm ,uniteam nandito lng kami tahimik na sumosuporta sa inyu we love you",2021-12-09,,positive
"bbm the great and strong president,and inday sarrah vp,",2021-12-09,,positive
while you guys are busy cheering for bbm and sarah. dinadagdagan na tayo ng tax for more fun. sakin ok lang kahit doublehin pa. kahit doublehin din nila philhealth ok lang din sakin. ehh sa inyo? dapat ok lang kasi d naman mag nakakaw si bbm and sarah right?,2021-12-09,,positive
balik po ulet kayo sir ! sa uulitin po,2021-12-09,,neutral
"the next president of the republic of the philippines ferdinand bongbong marcos jr.. we love you so much.. go go go..,!!",2021-12-09,,positive
para don sa nagbato ng flyers sa mukhang ng susunod na presidente. god bless. that is too much. nakakalungkot. kung ganito ang pamantayan ng pagiging desente at edukado. ipagmamalaki kong laking palengke ako at may respeto sa kapwa. ang presidente ko puno ng kababaang loob at katalinuhan marcosloyalist respectbegetsre spect bbm2022 marcosloyalist uniteam saraduterte,2021-12-09,,neutral
solid pla si sir sa manila .god bless po sa lahat .bbm solid,2021-12-09,,positive
ingat po palagi my president bbm..,2021-12-09,,neutral
sending love to my beloved philippines! bbm,2021-12-09,,positive
"congratulations sa aking bise presidente, mayor inday sara duterte sa matagumpay at ligtas na pagtatapos ng mahalin natin ang pilipinas ride! tiyak kong maraming kuwento ng pagkakaisa mula sa ating mga kababayan ang naranasan at nasaksihan mo sa iyong paglalakbay.",2022-02-28,,positive
i am so proud of you my beloved president bbm sa ating pong bansa ..mabuhay po pilipinas god bless and protect you always,2022-02-28,,positive
"shout out mga ka bbm sara, the marching order! solid bbm7 sara4the perfect tandem ever, wala ng iba..the leaders with a companssionate heartit is the people's choice with a pure love and sincere support what an overwhelming moment to see..god bless the philippines.",2022-02-28,,positive
i need to talk to sir bbm and inday sara. this is for the safety of the entire world. pls. i dream dreams and vision and my dreams comes true. pls,2022-02-28,,positive
"salamat po sa pagbisita sa aming bayan asingan, pangasinan apo bongbong marcos",2022-02-28,,neutral
thanks you very much bbm for visit my province pangasinan i am watching you in lebanon i proud pangasinan for bbm the best no. 1 pangasinan god ble,2022-02-28,,positive
miss u pangasinan..marcos tlga dyn mas madaming nkkalam ng lht at walang ganong abogago dyn sa pangasinan..bata p ko non nririnig ko ng mgnda buhay non marcos time mura mga bilihin at mura kuryente..pg yang 2 yang bumalik sa dating mamumuhay..walng ng problema ang mga tao na mhihirap kasi my bahay lupa nman n sila sa pangasinan..mga lola lolo nanay tatay nyo lng nkkalam ng lht kng sino mga marcos tlga..,2022-02-28,,neutral
more power to both of you bbm saramay god bless us all ! ! !,2022-02-28,,positive
god bless you bbm we lobe you sama sama.po tayong babangong muli bbmsara2022 stronger uniteam,2022-02-28,,positive
because we love you po..we thankful to god our president..miss na po namin na makabalik ang marcos sa palacio..aq at aking mga kagrupo d2 sa hongkong..solid,2022-02-28,,positive
"salamat din po mr.president sa pagdalaw nyo dito samin sa pangasinan makakaasa po kau sameng mga tga pangasinan hndi ka po namin iiwan sa laban mo,, ingat po kau lagi mr. president,, god bless isa po ak sa libo libong sumasama sa caravan tuwing may motorcade po dito sa pangasinan,, mula umpisa hanggang sa dulo kung san ang pinaka venue ng grand rally mo,, bbm ak solid na solid.",2022-02-28,,positive
my beautiful town of alaminos city home of the 100 islands..ingat palagi future president pagbati mula dito sa bansang saudi arabia,2022-02-28,,positive
congratulations papz president nmingod will bless and protect you alwaysbbmsara uniteam is the bestbbmsara the best tandem ever,2022-02-28,,positive
"sir magandang araw po sa inyo, manghihingi po sana ako ng tulong materyales pang bahay po, isa po kasi ang pamilya ko sa biktima ng sunog dito sa probensya namin sa mindanao. sana po matulungan niyo po kami. ito palang po yung nagagawa sa magiging bahah namin sir wala pa po kaming atopkesami sana po mapansin niyo po. maraming salamat po. solidbbmsarahteamunity2022",2022-02-28,,neutral
mraming slamat po sir president nka punta po kau d2 s bayan ng rosales solid bbm po laban lng po sir kau po ang pag asa n mka bangon po ang pilipinas sir susuportahan ka po nmin n mga solid bbm po god bless po ipag dadasal ko po n sna po ay kau ang mnalo,2022-02-28,,neutral
marcos pa rin po magaling sila magproject tumutulong sa nangangailangan ng tulong mula noon hanggang ngayon po support po tayong lahat buong mundo na po.,2022-02-28,,neutral
"salamat po sir sa pagbisita samin probinsiya pangasinan, kahit malayo kmi sa lugar namin., masaya pa rin kmi na napapanood kau sa social media at sa lahat ng mga vlogger at uniteam maraming salamat din sanyo dahil nandyan sila palagi para mapanood kau ng live.",2022-02-28,,neutral
we love you our president..mag iingat ka palagi.solid kami bbm sarah kami mag asawa and now im preggy baby boy makikita na namin baby marcus namin soon,2022-02-28,,positive
"ahat ng kalaban ni bbm wala sa puso nila ang malasakit sa pilipino at pagkakaisa ng pilipino puro sila galit, pag akusa sa kapwa. walang mangyayari sa bansa kung isa sa kanila ang manalo ,ang gagawin lang yan pagtanaw sa nakaraan martial law? dapat manalo si bbm ng 25 million votes.",2022-02-28,,neutral
"sabuong pangasinan daig pa nila ang odette lahat sila buong suporta kay bbm at sarah,sarah, pa ang uniteam maghapon ng.loaded ang park wlang pagod silang naghihintay sa aming pangulo ,lahat man siluk ng mundo talaga sigaw ng lahat wla ng bangongot na kakampink,",2022-02-28,,neutral
"god bless protect and guide the marcos family and open the hearts of their critics to see the goodness in them.salamat sa mga naipatayo na mga infrastructures, salamat hanggang ngayon napapakinabangan ng pilipino. salamat sa social media patas ang laban sa information, pilit man itago ang katotohanan. bukas na mata ng mga kabataan.",2022-02-28,,positive
ay grabee we love you bbm sara powerful let's bring back the marcos to continue what apo lakay we enjoyed abundamce of life years back when i was younger i witnessed until the terror of 3 year decades of 1986 to 2015.,2022-02-28,,positive
simula na ng ating biyahe tungo sa pagkakaisa!makibahagi sa aming kilusan at samasama tayong babangon muli.,2022-02-08,,neutral
"corrupt officials will pay.this is the promise of a pacquiao administration, as presidential candidate manny pacquiao himself reiterates during his proclamation rally on tuesday, february 8. the senator faults corrupt officials for mass poverty and stunted economic growth. phvote wedecide",2022-02-08,,negative
"look former pnp chief and senate hopeful guillermo eleazar joins the lacsonsotto tandem during their campaign kickoff in cavite on tuesday, february 8. angie de silvarapplerphvote wedecide rplr.colacsonlaunch",2022-02-08,,neutral
"the only thing that can potentially shatter this is his running mate sara duterte, who has her own senatorial picks. phvote wedecide",2022-02-08,,neutral
"look tv hosts vic sotto, jose manalo and wally bayola entertain the crowd at the campaign kickoff of presidential bet senator ping lacson and running mate senator tito sotto at the imus grandstand in cavite on tuesday, february 8. angie de silvarappler",2022-02-08,,neutral
"buong bansa, mannyin a prerecorded message for their proclamation rally on tuesday, vp candidate lito atienza takes a jab at the late dictator ferdinand marcos and son marcos jr., urging their supporters to back an alternative bbm movement instead buong bansa, manny. phvote wedecide rplr.copacquiaolaunch",2022-02-08,,neutral
never trust this man n his running mate.their fathers drain the countrys wealth.,2022-02-08,,negative
"partido lakas ng masa standard bearer and labor leader leody de guzman raises the hands of the party's candidates for the 2022 philippine elections, during the campaign launch at the bantayog ng mga bayani on february 8, 2022. photos jire carreonrappler phvote wedecide rplr.co",2022-02-08,,neutral
"i have had great responsibilities in the catholic church. all the greater is my pain for the abuses and the errors that occurred in those different places during the time of my mandate,' former pope benedict writes in a letter.",2022-02-08,,neutral
"the key to controlling covid19 lies in the development and widespread use of vaccines that are more effective at preventing infection,' chinese scientists say.",2022-02-08,,positive
"a tandem endowed with experience'in a speech, vice presidential candidate sara duterte boasts a tandem ""endowed with experience."" duterte highlights her role as davao mayor and marcos jr's stint as a local chief executive and a legislator. phvote wedecide",2022-02-08,,neutral
"what sets him apart from other candidates? presidential candidate manila mayor isko moreno says he gets the job done fast because he experienced poverty himself. the mayor says he surrounds himself with specialists, including his vp bet willie ong who is a physician. phvote wedecide rplr.comorenolaunch",2022-02-08,,neutral
watch an elderly couple from caloocan goes to the philippine arena carrying a portrait of the dictator ferdinand marcos whom they call their champion. phvote wedecide,2022-02-08,,neutral
that song is chilling. it opens traumas and painful memories. i happened to live through those years. it is like a vial of insult poured over healing scars,2022-02-08,,negative
"the bagong lipunan song, which evokes memories of martial law, is played to a cheerful and filled arena. phvote wedecide",2022-02-08,,positive
the vice president tells her fellow bicolanos that her presidential bid also presents an opportunity for their region. phvote wedecide,2022-02-08,,positive
"look aksyon demokratiko senate bets samira gutoc, jopet sison, and carl balita, join manila mayor isko moreno and running mate willie ong on tuesday, february 8, for the campaign kickoff at kartilya ng katipunan. photo from rapplerphvote wedecide updates rplr.comorenolaunch",2022-02-08,,neutral
"go for the win team isko government is people and governance is for the people. tao muna bago mga political dynasties, trapos, and the government of the elites.",2022-02-08,,neutral
"although mostly small public gatherings, the pocket rallies dominate the political scenes in bukidnon and zamboanga sibugay provinces, and the cities of cagayan de oro, zamboanga, general santos, and isabela in basilan. phvote wedecide",2022-02-08,,neutral
"ang rally na binigyan ng boses ang bawat probinsya versus grand rally sa philippine arena. yan ang totoong boses ng masa!! kulayrosasangbukasand take note rally na boluntaryong pinagtulungtulungan ng pera at pawis ng bawat volunteers. hindi rally na ang pera na ginastos para magmukhang engrande, galing sa kaban ng bayan. nakaw lang! tsk tsk at nanakaw lang din uli para makabawi pag nanalo ilalaban ko ang gobyernong tapat. may dangal, may paninindigan. sa gobyernong tapat, angat buhay lahat!! ps tagalugin ang rose. rosas po tagalog nun. simbolo ng pag asa at tapat. kulayrosasangbukas kakampink angatbuhaylahat",2022-02-08,,neutral
"gobyernong tapat, angat buhay lahatinspired by the memories of her hometown, naga city, vice president leni robredo says that she takes strength in every single filipino to build a government that is truly for them, if she is elected president. phvote wedecide",2022-02-08,,neutral
"comelecs resolution 10732 is silent on a number of practical concerns during a campaign, thus allowing ground personnel to adopt varying interpretations that are cumbersome, confusing, unreasonable, even unconstitutional. phvote wedecide",2022-02-08,,negative
"which is true. knowing pacquiao, super generous and selfless citizen.",2022-02-08,,positive
"senator manny pacquiaos mother, dionisia pacquiao, expressed her hesitation for her sons bid for the presidency.noong tumatakbo pa siya for the first time dito sa general santos, umiyak ako kasi ilang sako na ng pera ang nakita kong nawala, dionisia said in jest in visayan.a visibly embarrassed pacquiao listened to dionisias testimony. phvote wedecide full story rplr.copacquiaolaunch",2022-02-08,,negative
"vice president leni robredo joins her running mate senator kiko pangilinan and her senatorial candidates for her proclamation rally at plaza quezon, naga city on tuesday, february 8. photos from vpleni media bureauphvote wedecide rplr.corobredolaunch",2022-02-08,,neutral
"plm senate aspirants lr roy cabonegro, david d'angelo and luke espiritu wave to their supporters during the de guzman bello proclamation launch at the bantayog ng mga bayani on february 8, 2022. photos jire carreonrappler phvote wedecide rplr.codeguzmanlaunch",2022-02-08,,neutral
"presidential candidate and labor leader ka leody de guzman marches with partido lakas ng masa supporters as they head to the bantayog ng mga bayani in quezon city on february 8, 2022, to kickoff their campaign for the may elections.photos jire carreonrappler phvote wedecide rplr.codeguzmanlaunch",2022-02-08,,neutral
"maiba namanpresidential candidate manila mayor isko moreno began his proclamation rally speech with a question how are you after the administrations of marcos and the aquinos? moreno presents himself as the alternative, a man of action that will get things done in 6 years. phvote wedecide rplr.comorenolaunch",2022-02-08,,neutral
tama. iba naman.. robredo naman.,2022-02-08,,neutral
"ipagkaisa ang sambayanang pilipino'in a speech filled with messages for unity, presidential candidate bongbong marcos reiterates how his end goal is to create a united country, just like how he, an aspirant from the north, and sara duterte, from mindanao, joined forces. phvote wedecide",2022-02-08,,neutral
look uniteam standard bearer ferdinand 'bongbong' marcos jr. and running mate davao city mayor sara duterte kickoff their campaign for the may elections at the philippine arena in bulacan on february 8. photos by rappler phvote wedecide,2022-02-08,,neutral
unithieves ..uphold integrity and high value to education.kulayrosasangbuhay lenikiko,2022-02-08,,neutral
"look supporters cheered as ferdinand 'bongbong' marcos jr., and running mate davao city mayor sara duterte were introduced during the kickoff uniteam campaign at the philippine arena in bulacan on february 8. photos by rappler phvote wedecide",2022-02-08,,positive
"kung si ka leody at si blengblong lang ang kandidato, mas karapat dapat piliin si ka leody.",2022-02-08,,neutral
"in photo actress bianca manalo proxy for partner reelectionist senator win gatchalian, manny pacquiao, and senatorial bets raffy tulfo and lutgardo barbo at the pacquiaoatienza proclamation rally. phvote wedecide rplr.copacquiaolaunch",2022-02-08,,neutral
wag ka mag zoom kapatid,2022-02-08,,neutral
"hahanapan namin ng solusyon katulong ninyo'vice presidential candidate kiko pangilinan said that he and his running mate, vice president leni robredo, would work together with the poor to prioritize their problems and needs. phvote wedecide",2022-02-08,,neutral
"pilipinasangarenanileni kulayrosasangbukas dala ng isang gobyernongtapatangatbuhaylahat kaya angatbuhaylahat weareforlenikiko dahil bitbit nila ang buhay pagasa lalonglalo na yong nasa laylayan ng lipunan, husayattibay at masradikalangmagmahal , isama din sa balota ang kasama sa senado, atty alex lacson, atty sonny matula, atty neri colmenares, dean chel diokno, indigenous peoples representative teddy baguilat, sen hontiveros, sen delima, sen trillianes, sen gordon, sen escudero at 2 pa sa teamrobredopangilinan2022 .",2022-02-08,,neutral
pacquiaonomics 101bigyan mong pera.finish.,2022-02-08,,neutral
"hindi ako natatakot. hindi ako kinakabahan, dahil nang tinawag ko kayong gisingin ang natutulog pang lakas, buongbuo ang naging tugon ninyo. tara ipanalo na natin ito.robredo angatbuhaylahat lenikiko2022",2022-02-08,,neutral
"during the lacsonsotto campaign kickoff, vp candidate vicente sotto ii tells voters to look at the slate of other presidential candidates. he confidently says only lacson has a slate with no tinge of corruption. via rambo talabongrappler phvote wedecide",2022-02-08,,neutral
"team robredopangilinan para sa gobyernong tapat, angat buhay lahat!",2022-02-08,,neutral
"after her passionate proclamation speech, vice president leni robredo gets candid as the presidential candidate switches to bicolano in introducing her senatorial candidates via mara cepedarapplerphvote wedecide rplr.corobredolaunch",2022-02-08,,neutral
"feb. 8 marks the first day of campaign season for the may 9 polls, with celebrities showing their support for their chosen candidates by joining their respective proclamation rallies. bilangpilipino2022 via philstar life",2022-02-08,,positive
i only stan celebs who support the rule of law and justice! angatbuhaylahat,2022-02-08,,positive
daniel del rosario sama sama tayong babangon muli!,2022-02-08,,neutral
comelec director james jimenez stressed that not wearing face masks and face shields is a violation of the iatf guidelines for preventing the spread of covid19 and can lead to specific sanctions. bilangpilipino2022,2022-02-08,,negative
letlenilead angatbuhaylahat olways kakampink walang my malasakit mapagkawanggawa matalino walang bahid dungis makabayan makalinga athigit sa lahat makadois best president lenie robrido kiko forvp maasahan angatbuhaylahat,2022-02-08,,neutral
survey frontrunners ferdinand bongbong marcos jr. and davao city mayor sara dutertecarpio held their proclamation rally in front of housands of filipinos at the philippine arena in bulacan on tuesday.,2022-02-08,,neutral
"yes away from home towns, but people were paid and were given a ride just to fill the venue. dont tell me they were not, i know for a fact how they do it, lumaki ako sa mundo ng politika!",2022-02-08,,neutral
nagsamasama sila bulacan ang leni supporters isinabog ang kulay pink sa boong pilipinas,2022-02-08,,neutral
"walang forever sabi nila.pero si bbm may forever. ""forever"" yang ilalampaso ni vp leni sa halalan!leniforpresident2022",2022-02-08,,neutral
"the reason bongbong marcos is rehashing his ""unity"" battle cry is because of the fact that he does not have any solid plan for the country in terms of facing all our current issues and problems.beside how can he even cry for unity when the colors of his party coalition is clearly separating the marcos and the duterte faction?what bbm knows is all smokes and mirrors to awe his supporters but reality is he is nothing but college dropout with no real professional or political achievements all his life.",2022-02-08,,negative
himala!! kaya pala zero crime rate dito sa metro manila.. dahil nasa phippine arena pala silang lahat,2022-02-08,,neutral
"dapat thousands of loyalists and dds, di filipinos. insulto yan sa majority pinoys",2022-02-08,,neutral
people's campaigns nationwide for lenikiko22angatbuhaylahat sagobyernongtapatangatbuhaylahatkulayrosasangbukas,2022-02-08,,neutral
"i think we need some reminders.uniteambong revilla plunder graft, 16 countsjinggoy estrada plunder graft, on bailjuan ponce enrile graft 15 counts plunder on bailgma plunder sandiganbayan convicted sc acquittedimelda marcos graft, 7 counts guiltyjoseph estrada plunder guilty pardonedbongbong marcos tax code offender convicted pathological repetitive liar is this the kind of unity our country needs? unity to cover corruption 2repostthey have money now, they show up now because it is election time. please look for long term.",2022-02-08,,negative
